Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude
American (Traditional),"925 Dixon Road
Etobicoke, ON M9R 1J8",Turtle Jack's Muskoka Grill,(416) 674-3031,$11-30,turtlejacks.com,https://www.yelp.ca/biz/turtle-jacks-muskoka-grill-etobicoke,43.692276,-79.567202
American (Traditional),"12 Lebovic Ave
Unit 9
Scarborough, ON M1L 4V9",East Side Mario's,(416) 285-6626,$11-30,eastsidemarios.com,https://www.yelp.ca/biz/east-side-marios-scarborough,43.723936,-79.290721
American (Traditional),"2 Ronson Drive
Etobicoke, ON M9W 1B2",Route 401 Diner,(416) 247-7836,Under $10,,https://www.yelp.ca/biz/route-401-diner-etobicoke,43.702249,-79.563089
American (Traditional),"1448 Lawrence Avenue E
North York, ON M4A 2S8",Shooters Snooker & Sports Club,(416) 750-7787,Under $10,shooterssnooker.com,https://www.yelp.ca/biz/shooters-snooker-and-sports-club-north-york,43.742146,-79.314609
American (Traditional),"64 Overlea Boulevard
Unit 10
Toronto, ON M4H 1C4",Pasha Authentic Turkish Cuisine,(416) 421-3500,$11-30,pashaturkishrestaurant.com,https://www.yelp.ca/adredir?ad_business_id=WA7sC64kCRstywm2EgZXEw&campaign_id=mU5KIduB3V6_4iOLWHin3w&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fpasha-authentic-turkish-cuisine-toronto&request_id=77be4218ec4d1bdb&signature=86d629cb07737ce964bc8ee1f71b7567416ad15ba381db6a46bd2c3f7c070c52&slot=0,43.708364,-79.342651
American (Traditional),"569 College Street
Toronto, ON M6G 1B2",Reverie at The Park,(416) 533-8841,$31-60,reverieatthepark.com,https://www.yelp.ca/adredir?ad_business_id=5AC2yQzEe3iRGrsJ0at-8g&campaign_id=ib_9ayf8c7Tfb5G9QqHrsg&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Freverie-at-the-park-toronto-3&request_id=7f51c1c74041ee76&signature=acfa611b040175d3d79fa369096e1a843065122a5a4c98ac17fc2b5b53a2ff6f&slot=0,43.65516,-79.412779
American (Traditional),"3240 Dufferin Street
Unit 3
North York, ON M6A 2T3",Orfus Wrap and Grill,(416) 780-9217,Under $10,orfuswrapandgrill.ca,https://www.yelp.ca/biz/orfus-wrap-and-grill-north-york,43.719681,-79.457108
American (Traditional),"15 Stavebank Road S
Mississauga, ON L5G 2T2",Breakwater Fine Dining,(905) 891-6225,Above $61,watersideinn.ca/breakwater,https://www.yelp.ca/biz/breakwater-fine-dining-mississauga,43.551327,-79.584264
American (Traditional),"90 Edgeley Blvd
Unit 106
Vaughan, ON L4K 5W7",St. Louis Bar & Grill,(905) 660-4999,$11-30,stlouiswings.com,https://www.yelp.ca/biz/st-louis-bar-and-grill-vaughan,43.796641,-79.533099
American (Traditional),"105 Lakeshore Road E
Mississauga, ON L5G 1E2",Roc?n Doc's,(905) 891-1754,$11-30,rocndocs.com,https://www.yelp.ca/biz/rocn-docs-mississauga,43.553632,-79.583437
American (Traditional),"345 Bloor St E
Toronto, ON M4W 3J6",Swiss Chalet Rotisserie & Grill - Temp. CLOSED,(416) 944-2472,$11-30,swisschalet.com,https://www.yelp.ca/biz/swiss-chalet-rotisserie-and-grill-toronto-4,43.671596,-79.378396
American (Traditional),"383 Albion Road
Etobicoke, ON M9W 3P4",Alaruba Restaurant,(416) 746-4089,,,https://www.yelp.ca/biz/alaruba-restaurant-etobicoke,43.725427,-79.550955
American (Traditional),"30 Colossus Drive
Unit B
Vaughan, ON L4L 0B7",Moxie's Grill & Bar,(905) 265-8090,$11-30,moxies.ca,https://www.yelp.ca/biz/moxies-grill-and-bar-vaughan,43.787151,-79.543407
American (Traditional),"55 Reading Court
Etobicoke, ON M9W 7K7",Moxie's Grill & Bar,(416) 798-6788,$11-30,moxies.ca,https://www.yelp.ca/biz/moxies-grill-and-bar-etobicoke,43.689727,-79.590799
American (Traditional),"2900 Steeles Avenue E
Markham, ON L3T 7R5",Wimpy's Diner,(905) 709-0100,$11-30,wimpysdiner.net,https://www.yelp.ca/biz/wimpys-diner-markham,43.812804,-79.358631
American (Traditional),"3466 Dundas Street W
York, ON M6S 2S1",Pegasus Bar & Grill,(416) 762-2571,Under $10,,https://www.yelp.ca/biz/pegasus-bar-and-grill-york,43.666013,-79.48749
American (Traditional),"2050 Yonge St.
Toronto, ON M4S 1Z9",St. Louis Bar & Grill,(416) 480-0202,$11-30,stlouiswings.com,https://www.yelp.ca/adredir?ad_business_id=INJ-1LC57mpAsNspyb3CfA&campaign_id=21aLgKLRCkW6gy-h5oy5Ug&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fst-louis-bar-and-grill-toronto&request_id=74afbc40bde218fd&signature=c68dfe87a6c3416145c051346a8c1e03b4bc8b2533eb1f066f87306783d0a406&slot=0,43.701559,-79.39763
American (Traditional),"200 Wellington Street W
Toronto, ON M5V 3C7",Harvest Green,(416) 581-1397,Under $10,harvestgreen.ca,https://www.yelp.ca/adredir?ad_business_id=kIdLsbi4wdPZzMYRJmD48g&campaign_id=19F7xBRRSKcFxADmt78Nxw&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fharvest-green-toronto&request_id=74afbc40bde218fd&signature=93cf2328679f64ca392ea6d06649c1b159819d533d80454c0d583a151bed0d29&slot=1,43.645852,-79.387863
American (Traditional),"7700 Bathurst St
Thornhill, ON L4J 7Y3",Swiss Chalet Rotisserie & Grill,(905) 771-7666,$11-30,swisschalet.com,https://www.yelp.ca/biz/swiss-chalet-rotisserie-and-grill-thornhill,43.809683,-79.451262
American (Traditional),"40 Lakeshore Road E
Mississauga, ON L5G 1C8",The Pump House Grille,(905) 891-7867,$11-30,pumphousegrilleco.com,https://www.yelp.ca/biz/the-pump-house-grille-mississauga-3,43.552156,-79.585443
American (Traditional),"3373 Bloor Street W
Etobicoke, ON M8X 1G2",Orwells Restaurant,(416) 236-3339,$11-30,,https://www.yelp.ca/biz/orwells-restaurant-etobicoke,43.64467,-79.522917
American (Traditional),"4441 Highway 7
Woodbridge, ON L4L 5W6",Galaxie Diner,(905) 264-7244,Under $10,,https://www.yelp.ca/biz/galaxie-diner-woodbridge,43.784848,-79.569376
American (Traditional),"171 Carlingview Drive
Etobicoke, ON M9W 5E8",Hooters,(416) 213-9464,,hooters.to,https://www.yelp.ca/biz/hooters-etobicoke,43.681228,-79.592438
American (Traditional),"5307 Yonge St
North York, ON M2N 5R4",St. Louis Bar & Grill,(416) 226-5988,$11-30,stlouiswings.com,https://www.yelp.ca/biz/st-louis-bar-and-grill-north-york-4,43.773186,-79.413604
American (Traditional),"3252 Sheppard Avenue E
Scarborough, ON M1T 3K3",Red Lobster,(416) 491-2507,$11-30,,https://www.yelp.ca/biz/red-lobster-scarborough-2,43.777184,-79.314778
American (Traditional),"2206 Dundas St E
Mississauga, ON L4X 1L9",Bounty Grill,(905) 276-4474,$11-30,bountygrill.ca,https://www.yelp.ca/biz/bounty-grill-mississauga,43.625435,-79.564816
American (Traditional),"2105 Lawrence Avenue E
Scarborough, ON M1R 2Z4",Diana's Oyster Bar and Grill,(416) 288-1588,$31-60,dianasoysterbar.com,https://www.yelp.ca/biz/dianas-oyster-bar-and-grill-scarborough,43.745922,-79.291433
American (Traditional),"1381 Lakeshore Road East
Mississauga, ON L5E 2P3",Lily's Place,(905) 274-4400,$11-30,,https://www.yelp.ca/biz/lilys-place-mississauga,43.585041,-79.550176
American (Traditional),"244 Jane Street
Toronto, ON M6S 3Y8",Campo,(647) 849-3633,$11-30,camporestaurant.com,https://www.yelp.ca/adredir?ad_business_id=L8W83-wPFLMs457cAu60Eg&campaign_id=y3TzqXVx8zZZF5_XCr_JpQ&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fcampo-toronto&request_id=74afbc40bde218fd&signature=9297d6f9112811bb3f144ecad20efbaf951fa9cfa24cbaccf9cf15e865a48801&slot=0,43.655118,-79.486959
American (Traditional),"569 College Street
Toronto, ON M6G 1B2",Reverie at The Park,(416) 533-8841,$31-60,reverieatthepark.com,https://www.yelp.ca/adredir?ad_business_id=5AC2yQzEe3iRGrsJ0at-8g&campaign_id=ib_9ayf8c7Tfb5G9QqHrsg&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Freverie-at-the-park-toronto-3&request_id=01c046a6118a57b6&signature=83980891952a652c28abaf2d48ef7caa93ddce04c08be206087e9b125306eee3&slot=0,43.65516,-79.412779
American (Traditional),"5941 Leslie Street
North York, ON M2H 1J8",Pickle Barrel Restaurant,(416) 493-4444,$11-30,picklebarrel.ca,https://www.yelp.ca/biz/pickle-barrel-restaurant-north-york,43.798709,-79.370005
American (Traditional),"55 Town Centre Court
Unit 101
Scarborough, ON M1P 4X4",St. Louis Bar & Grill,(416) 849-9418,$11-30,stlouiswings.com,https://www.yelp.ca/biz/st-louis-bar-and-grill-scarborough-2,43.774155,-79.253781
American (Traditional),"6-4801 Steeles Avenue W
North York, ON M9L 2W1",Flaming Star,(416) 746-2024,,,https://www.yelp.ca/biz/flaming-star-north-york,43.770602,-79.541062
American (Traditional),"1505 Dundas St E
Mississauga, ON L4X 1L3",Harvey's Restaurants,(905) 625-8706,Under $10,harveys.ca,https://www.yelp.ca/biz/harveys-restaurants-mississauga-13,43.611984,-79.581664
American (Traditional),"640 Dixon Rd
Etobicoke, ON M9W 1J1",Fox Bistro,(416) 243-7912,,,https://www.yelp.ca/biz/fox-bistro-etobicoke,43.692188,-79.576546
American (Traditional),"252 Lakeshore Rd W
Mississauga, ON L5H 1G6",Swiss Chalet Rotisserie & Grill,(905) 278-0391,,swisschalet.com,https://www.yelp.ca/biz/swiss-chalet-rotisserie-and-grill-mississauga-6,43.546859,-79.592271
American (Traditional),"805 The Queensway
Etobicoke, ON M8Z 1N6",Harvey's Restaurants,(416) 251-6746,$11-30,harveys.ca,https://www.yelp.ca/biz/harveys-restaurants-etobicoke,43.6253,-79.507218
American (Traditional),"1790 The Queensway
Etobicoke, ON M9C 5H5",Red Lobster,(416) 620-9990,$11-30,,https://www.yelp.ca/biz/red-lobster-etobicoke,43.614575,-79.558396
American (Traditional),"1000 Rowntree Dairy Rd
Woodbridge, ON L4L 5X3",Harvey's Restaurants,(905) 856-3879,,harveys.ca,https://www.yelp.ca/biz/harveys-restaurants-woodbridge-3,43.784138,-79.568114
American (Traditional),"2050 Yonge St.
Toronto, ON M4S 1Z9",St. Louis Bar & Grill,(416) 480-0202,$11-30,stlouiswings.com,https://www.yelp.ca/adredir?ad_business_id=INJ-1LC57mpAsNspyb3CfA&campaign_id=21aLgKLRCkW6gy-h5oy5Ug&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fst-louis-bar-and-grill-toronto&request_id=e70a45f1c4b7bc8a&signature=0b2eb19376fdd23794483b6c33dba6a30454f06aeef147e19fb8655330c1b1de&slot=0,43.701559,-79.39763
American (Traditional),"406 Dupont Street
Toronto, ON M5R 1V9",Nord Bistro,(647) 559-9401,,nordbistro.ca,https://www.yelp.ca/adredir?ad_business_id=4P_HNoH4cjoCdPHPb2LTXA&campaign_id=MMtAgF8EBtL_ADkBsKTm1A&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fnord-bistro-toronto-3&request_id=e70a45f1c4b7bc8a&signature=fd2a5fb12dad6e59fc8a8d330a73ccead1bfebb0eb360be8548d731ceb64859f&slot=1,43.6739,-79.41147
American (Traditional),"1248 Dundas Street E
Mississauga, ON L4Y 2C1",Gametime Eatery & Entertainment,(289) 521-9464,$11-30,gametimefun.com,https://www.yelp.ca/biz/gametime-eatery-and-entertainment-mississauga-3,43.605843,-79.585751
American (Traditional),"808 York Mills Rd
Unit A-24
North York, ON M3B 1X8",St. Louis Bar & Grill,(416) 441-0342,$11-30,stlouiswings.com,https://www.yelp.ca/biz/st-louis-bar-and-grill-north-york-3,43.754089,-79.357989
American (Traditional),"7291 Yonge Street
Thornhill, ON L3T 2A9",Red Lobster,(905) 731-3550,$11-30,,https://www.yelp.ca/biz/red-lobster-thornhill,43.805246,-79.421279
American (Traditional),"330 Steeles Avenue W
Thornhill, ON L4J 6X6",Tickled Toad Pub & Grill,(905) 771-1766,$11-30,tickledtoad.com,https://www.yelp.ca/biz/tickled-toad-pub-and-grill-thornhill,43.79573,-79.430827
American (Traditional),"1 Promenade Circle
Unit F112
Vaughan, ON L4J 4P8",Bourbon Street Grill,(905) 771-8892,,irg168.com,https://www.yelp.ca/biz/bourbon-street-grill-vaughan,43.806667,-79.4524
American (Traditional),"286 Attwell Drive
Etobicoke, ON M9W 5B2",JP's Grill & Bar,(416) 213-0605,,jpsgrillandbarairport.com,https://www.yelp.ca/biz/jps-grill-and-bar-etobicoke,43.697461,-79.593791
American (Traditional),"5485 Dundas St W
Etobicoke, ON M9B 1B5",Harvey's Restaurants,(416) 237-9820,Under $10,harveys.ca,https://www.yelp.ca/biz/harveys-restaurants-etobicoke-4,43.632487,-79.544033
American (Traditional),"4120 Steeles W
Woodbridge, ON L4L 4V2",Cameo Lounge,(905) 605-6080,$11-30,cameolounge.ca,https://www.yelp.ca/biz/cameo-lounge-woodbridge,43.769284,-79.556527
American (Traditional),"241 Lakeshore Road E
Mississauga, ON L5G 1G8",Dunk?n Dip,(905) 990-5522,$11-30,dunkndip.ca,https://www.yelp.ca/biz/dunkn-dip-mississauga-4,43.559354,-79.577141
American (Traditional),"4548 Dufferin St
Unit A
North York, ON M3H 5R9",St. Louis Bar & Grill,(416) 663-2000,$11-30,stlouiswings.com,https://www.yelp.ca/biz/st-louis-bar-and-grill-north-york-2,43.767869,-79.467415
American (Traditional),"2105 Lawrence Avenue E
Scarborough, ON M1R 2Z4",Diana's Oyster Bar and Grill,(416) 288-1588,$31-60,dianasoysterbar.com,https://www.yelp.ca/adredir?ad_business_id=Mrqk1ydkvgKtlxrExCv6gQ&campaign_id=LqaLTOfh-bHEN74tedwxvQ&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fdianas-oyster-bar-and-grill-scarborough&request_id=e70a45f1c4b7bc8a&signature=bca558b8269df1f9ba1d78bfd133d9dc2f4610390bd672705a6109bddb87966e&slot=0,43.745922,-79.291433
American (Traditional),"100 Adelaide Street E
Toronto, ON M5C 1K9",Pearl Diver,(647) 699-0167,$11-30,pearldiver.to,https://www.yelp.ca/adredir?ad_business_id=trKyIRyjKqVSZmcU0AnICQ&campaign_id=b04Tylwsa1mFLiCk8n_QrA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fpearl-diver-toronto-2&request_id=3341a1e694c395a8&signature=9f2eff7a011dfe608694bdb6356638794950a97646e46222bca19632536fc1dd&slot=0,43.65157,-79.37377
American (Traditional),"4777 Leslie Street
Toronto, ON M2J 2K8",Jerusalem Restaurant,(416) 490-7888,$11-30,leslie.jerusalemrestaurant.ca?,https://www.yelp.ca/adredir?ad_business_id=YAdyu9ovEiOZXBWkD0H8-Q&campaign_id=1pgwHjYVp_uhNIIDBlstOA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fjerusalem-restaurant-toronto&request_id=3341a1e694c395a8&signature=7b7ede6ef0b66875f4042961bceca5b0e3dc701e7ef9c8fe76d83e97f61e3cc9&slot=1,43.778937,-79.363867
American (Traditional),"120 Interchange Way
Vaughan, ON L4K 5C3",Dave & Buster's,(905) 760-7600,$11-30,daveandbusters.com,https://www.yelp.ca/biz/dave-and-busters-vaughan-2,43.788791,-79.535297
American (Traditional),"1780 Markham Rd
Scarborough, ON M1B 2W2",Harvey's Restaurants,(416) 335-4545,Under $10,harveys.ca,https://www.yelp.ca/biz/harveys-restaurants-scarborough-8,43.794709,-79.240328
American (Traditional),"3343 Bayview Ave
North York, ON M2K 1G4",Harvey's Restaurants,(416) 730-9599,Under $10,harveys.ca,https://www.yelp.ca/biz/harveys-restaurants-north-york,43.792358,-79.393536
American (Traditional),"4207 Keele Street
North York, ON M3J 3T8",Hoops Sports Bar & Grill,(416) 661-4667,$11-30,,https://www.yelp.ca/biz/hoops-sports-bar-and-grill-north-york,43.773345,-79.493015
American (Traditional),"Toronto Pearson Airport
3111 Convair Drive
Mississauga, ON L5P",Red Rockets 192 Grill,(416) 776-3100,$11-30,,https://www.yelp.ca/biz/red-rockets-192-grill-mississauga,43.671829,-79.596278
American (Traditional),"2555 Victoria Park Ave
Scarborough, ON M1T 1A3",Harvey's Restaurants,(416) 494-9693,Under $10,harveys.ca,https://www.yelp.ca/biz/harveys-restaurants-scarborough-7,43.773067,-79.321757
American (Traditional),"269 Rexdale Blvd
Rexdale, ON M9W 1P7",Harvey's Restaurants,(416) 746-2057,,harveys.ca,https://www.yelp.ca/biz/harveys-restaurants-rexdale,43.712279,-79.577259
American (Traditional),"2310 Lawrence Ave E
Scarborough, ON M1P 2P9",Harvey's Restaurants,(416) 757-7000,Under $10,harveys.ca,https://www.yelp.ca/biz/harveys-restaurants-scarborough-4,43.7495,-79.27619
American (Traditional),"1118 Centre Street
Unit 7, 8, 9
Vaughan, ON L4J 7R9",Mirage Restaurant and Banquet Hall,(647) 608-0089,,miragerestaurant.ca,https://www.yelp.ca/biz/mirage-restaurant-and-banquet-hall-vaughan,43.810062,-79.462088
American (Traditional),"1455 Dundas St East
Mississauga, ON L4X 1L3",Swiss Chalet Rotisserie & Grill,(905) 206-0092,$11-30,swisschalet.com,https://www.yelp.ca/biz/swiss-chalet-rotisserie-and-grill-mississauga-4,43.610989,-79.582755
American (Traditional),"250 Adelaide Street W
Toronto, ON M5H 1X6",Rock ?n? Horse Saloon,(647) 344-1234,$11-30,rocknhorsesaloon.com,https://www.yelp.ca/adredir?ad_business_id=jF3sWSqa-6TyROZgSUGrIw&campaign_id=MdoAVlqTrvxm6L7UQ4tLoA&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Frock-n-horse-saloon-toronto&request_id=3341a1e694c395a8&signature=f03fb1898c52fc64194f316cd7a62f3fd432a4016418d36f300bf25fbe57ae6c&slot=0,43.648171,-79.389077
American (Traditional),"577 College Street
Toronto, ON M6G 1B2",Sidecar,(647) 484-2764,$31-60,sidecarrestaurant.ca,https://www.yelp.ca/adredir?ad_business_id=TLMysu1mWiLEslCBon5W1g&campaign_id=OKE56217kHD1J1EVdJRfNQ&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fsidecar-toronto&request_id=94bd14e8e5e40455&signature=5f20f8a1d0fc1c14ece1710d07b74789fce5bfcf437e3b8688eef2159d0f6f7a&slot=0,43.6552,-79.413083
American (Traditional),"250 Adelaide Street W
Toronto, ON M5H 1X6",Rock ?n? Horse Saloon,(647) 344-1234,$11-30,rocknhorsesaloon.com,https://www.yelp.ca/adredir?ad_business_id=jF3sWSqa-6TyROZgSUGrIw&campaign_id=MdoAVlqTrvxm6L7UQ4tLoA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Frock-n-horse-saloon-toronto&request_id=94bd14e8e5e40455&signature=d9a459f913cfd493ae2ab9242985e56099f2f7324afae18a1291077997043889&slot=1,43.648171,-79.389077
American (Traditional),"589 North Service Road
Mississauga, ON L5A 1B2",Mama Rosa,(905) 272-0194,$11-30,,https://www.yelp.ca/biz/mama-rosa-mississauga,43.581759,-79.586291
American (Traditional),"853 Milner Ave
Scarborough, ON M1B 5N6",Harvey's Restaurants,(416) 283-2460,$11-30,harveys.ca,https://www.yelp.ca/biz/harveys-restaurants-scarborough-2,43.800355,-79.198406
American (Traditional),"300 Borough Dr
215
Scarborough, ON M1P 4P5",Moxie's Grill & Bar,(416) 296-8803,$11-30,moxies.ca,https://www.yelp.ca/biz/moxies-grill-and-bar-scarborough,43.776146,-79.257638
American (Traditional),"1118 Centre Street
Vaughan, ON L4J 7R9",1118 Bistro Bar and Grill,(905) 889-4141,,1118bistro.com,https://www.yelp.ca/biz/1118-bistro-bar-and-grill-vaughan,43.810062,-79.462088
American (Traditional),"648 Dixon Rd
Etobicoke, ON M9W 1J1",Harvey's Restaurants,(416) 244-1841,Under $10,harveys.ca,https://www.yelp.ca/biz/harveys-restaurants-etobicoke-2,43.691284,-79.576438
American (Traditional),"633 Markham Road
Scarborough, ON M1H 3G7",Redhead's Restaurant,(416) 431-3451,,,https://www.yelp.ca/biz/redheads-restaurant-scarborough,43.759992,-79.22533
American (Traditional),"Toronto Airport
6300 Silverdart Dr
Mississauga, ON L5P 1B2",Swiss Chalet Rotisserie & Grill,(905) 673-8017,$11-30,swisschalet.com,https://www.yelp.ca/biz/swiss-chalet-rotisserie-and-grill-mississauga-2,43.671295,-79.596051
American (Traditional),"4190 Kingston Road
Scarborough, ON M1E 4W1",Sunny Sportsbar & Grill,(416) 286-8988,,,https://www.yelp.ca/biz/sunny-sportsbar-and-grill-scarborough,43.759418,-79.1978
American (Traditional),"7335 Yonge St
Thornhill, ON L3T 2B2",Sports Nut Bar & Grill,(905) 763-1311,,,https://www.yelp.ca/biz/sports-nut-bar-and-grill-thornhill,43.806259,-79.422135
American (Traditional),"800 Petrolia Road
North York, ON M3J 3K4",Tashkent Restaurant,(416) 667-0737,,,https://www.yelp.ca/biz/tashkent-restaurant-north-york,43.779369,-79.489809
American (Traditional),"569 College Street
Toronto, ON M6G 1B2",Reverie at The Park,(416) 533-8841,$31-60,reverieatthepark.com,https://www.yelp.ca/adredir?ad_business_id=5AC2yQzEe3iRGrsJ0at-8g&campaign_id=ib_9ayf8c7Tfb5G9QqHrsg&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Freverie-at-the-park-toronto-3&request_id=94bd14e8e5e40455&signature=992e315e5e7b8d67bc18750168556113bd33c69316403ae9b0be864357986fee&slot=0,43.65516,-79.412779
American (Traditional),"2050 Yonge St.
Toronto, ON M4S 1Z9",St. Louis Bar & Grill,(416) 480-0202,$11-30,stlouiswings.com,https://www.yelp.ca/adredir?ad_business_id=INJ-1LC57mpAsNspyb3CfA&campaign_id=21aLgKLRCkW6gy-h5oy5Ug&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fst-louis-bar-and-grill-toronto&request_id=128c58e0413c7c6d&signature=c524626cd7426dc668ac72790bb6281c878b0d10074c1759e288e7c4a9c7fd56&slot=0,43.701559,-79.39763
American (Traditional),"100 Adelaide Street E
Toronto, ON M5C 1K9",Pearl Diver,(647) 699-0167,$11-30,pearldiver.to,https://www.yelp.ca/adredir?ad_business_id=trKyIRyjKqVSZmcU0AnICQ&campaign_id=b04Tylwsa1mFLiCk8n_QrA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fpearl-diver-toronto-2&request_id=128c58e0413c7c6d&signature=218f07a7d4556368d36587b7c43c5fe418b5ce95285dab3a7db18766b9ae7e35&slot=1,43.65157,-79.37377
American (Traditional),"Pearson International Airport Terminal 3
3111 Convair Dr
Mississauga, ON L4W 1S9",Swiss Chalet Rotisserie and Grill/Roost,(416) 776-3100,,,https://www.yelp.ca/biz/swiss-chalet-rotisserie-and-grill-roost-mississauga,43.671142,-79.59607
